"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"14367","cg12710152",0.858677973266745,0.073318011547676,"cg12710152","Non-overlapped","non-sig"
"14368","cg05350315",0.879530256548247,0.0445623840919153,"cg05350315","Non-overlapped","non-sig"
"14369","cg17078393",0.96496986940246,0.0395353603545852,"cg17078393","Non-overlapped","non-sig"
"14370","cg06517940",0.57384629523652,0.19011184457883,"cg06517940","Non-overlapped","non-sig"
"14371","cg16348358",0.887670802966761,-0.0425739669623893,"cg16348358","Non-overlapped","non-sig"
"14372","cg18118503",0.947440730654512,-0.0589827117184776,"cg18118503","Non-overlapped","non-sig"
"14373","cg14781242",0.686110081792041,0.387198394999721,"cg14781242","Non-overlapped","non-sig"
"14374","cg10325497",0.862222936597908,0.130012726051582,"cg10325497","Non-overlapped","non-sig"
"14375","cg17223520",0.846270199824683,0.123544748605675,"cg17223520","Non-overlapped","non-sig"
"14376","cg20239639",0.780475815806348,0.0670376171759367,"cg20239639","Non-overlapped","non-sig"
"14377","cg10250177",0.931628590742976,0.0331528833578631,"cg10250177","Non-overlapped","non-sig"
"14378","cg00625963",0.850118297402527,-0.108171876346859,"cg00625963","Non-overlapped","non-sig"
"14379","cg09684338",0.907148429318115,-0.0764274289182308,"cg09684338","Non-overlapped","non-sig"
"14380","cg19508561",0.953723254949502,0.0510440381559,"cg19508561","Non-overlapped","non-sig"
"14381","cg10994944",0.968916995539703,-0.0501912593555942,"cg10994944","Non-overlapped","non-sig"
"14382","cg10837783",0.680812162057703,0.481898871035664,"cg10837783","Non-overlapped","non-sig"
"14383","cg07376381",0.964655972104375,0.0721544366210525,"cg07376381","Non-overlapped","non-sig"
"14384","cg03243362",0.877132253214853,-0.1804008131397,"cg03243362","Non-overlapped","non-sig"
"14385","cg15116327",0.960773936462804,-0.0441234490839252,"cg15116327","Non-overlapped","non-sig"
"14386","cg04503267",0.968624231716173,0.0453818333717325,"cg04503267","Non-overlapped","non-sig"
"14387","cg24924358",0.724253821343514,-0.166115947780175,"cg24924358","Non-overlapped","non-sig"
"14388","cg05787507",0.835221576095805,-0.091044752112967,"cg05787507","Non-overlapped","non-sig"
"14389","cg16396921",0.935883325802116,0.0788653715229325,"cg16396921","Non-overlapped","non-sig"
"14390","cg24468890",0.979703328694926,-0.0105246996977175,"cg24468890","Non-overlapped","non-sig"
"14391","cg15713729",0.853205534901564,0.0636668920309327,"cg15713729","Non-overlapped","non-sig"
"14392","cg20002354",0.232416586838616,0.26933896998018,"cg20002354","Non-overlapped","non-sig"
"14393","cg20793809",0.94212041512295,-0.034698482852572,"cg20793809","Non-overlapped","non-sig"
"14394","cg04967775",0.942075610988391,0.0544127180493517,"cg04967775","Non-overlapped","non-sig"
"14395","cg06473843",0.878933868809645,-0.0884604443872111,"cg06473843","Non-overlapped","non-sig"
"14396","cg10842753",0.846270199824683,0.0584607015423816,"cg10842753","Non-overlapped","non-sig"
"14397","cg14172124",0.83234769410599,0.0680169737062233,"cg14172124","Non-overlapped","non-sig"
"14398","cg03762702",0.921933075209716,-0.0424240623942344,"cg03762702","Non-overlapped","non-sig"
"14399","cg26115470",0.969127468511903,0.020983987623091,"cg26115470","Non-overlapped","non-sig"
"14400","cg21930229",0.98685596768648,0.013073308499536,"cg21930229","Non-overlapped","non-sig"
"14401","cg23018091",0.776185323512914,0.075541306671661,"cg23018091","Non-overlapped","non-sig"
"14402","cg23698287",0.861278799295944,0.0699310686695185,"cg23698287","Non-overlapped","non-sig"
"14403","cg14975122",0.704936200471579,-0.107219728108118,"cg14975122","Non-overlapped","non-sig"
"14404","cg16349331",0.94212041512295,-0.0317530379212485,"cg16349331","Non-overlapped","non-sig"
"14405","cg18857467",0.560638645277266,-0.180869227494882,"cg18857467","Non-overlapped","non-sig"
"14406","cg27513308",0.885576188828238,0.0762883853134395,"cg27513308","Non-overlapped","non-sig"
"14407","cg25893831",0.96423862875534,0.0410793648177326,"cg25893831","Non-overlapped","non-sig"
"14408","cg00292107",0.828335107372177,0.0498626988597645,"cg00292107","Non-overlapped","non-sig"
"14409","cg22710219",0.995468365685352,-0.00599093559782719,"cg22710219","Non-overlapped","non-sig"
"14410","cg09327628",0.973977710092524,0.020044123883445,"cg09327628","Non-overlapped","non-sig"
"14411","cg17147878",0.981798416448306,0.0128316685093994,"cg17147878","Non-overlapped","non-sig"
"14412","cg07092593",0.968916995539703,-0.0191795339042136,"cg07092593","Non-overlapped","non-sig"
"14413","cg02455803",0.940661283271831,-0.032050641487438,"cg02455803","Non-overlapped","non-sig"
"14414","cg00556029",0.824196753332304,-0.0935503980216646,"cg00556029","Non-overlapped","non-sig"
"14415","cg00082497",0.965952098279087,-0.028154742947167,"cg00082497","Non-overlapped","non-sig"
"14416","cg09072560",0.785007044149054,-0.0961405659986196,"cg09072560","Non-overlapped","non-sig"
"14417","cg02398682",0.947092595216704,-0.0196489376781799,"cg02398682","Non-overlapped","non-sig"
"14418","cg06434451",0.98208705324444,0.00965284790901392,"cg06434451","Non-overlapped","non-sig"
"14419","cg04348222",0.947092595216704,-0.0160852191152328,"cg04348222","Non-overlapped","non-sig"
"14420","cg06221946",0.976061709035282,-0.00825782720052571,"cg06221946","Non-overlapped","non-sig"
"14421","cg26856257",0.831220664474743,-0.116624940967409,"cg26856257","Non-overlapped","non-sig"
"14422","cg03910004",0.734245249385808,0.141879020637211,"cg03910004","Non-overlapped","non-sig"
"14423","cg05936895",0.48717287068993,0.141742024078975,"cg05936895","Non-overlapped","non-sig"
"14424","cg16912004",0.828232156283404,0.0652023022548166,"cg16912004","Non-overlapped","non-sig"
"14425","cg05018441",0.64348006690427,0.08918313367075,"cg05018441","Non-overlapped","non-sig"
"14426","cg12618546",0.704738323812397,-0.0989325849918772,"cg12618546","Non-overlapped","non-sig"
"14427","cg18434712",0.941364429250895,0.0659960455969144,"cg18434712","Non-overlapped","non-sig"
"14428","cg07208172",0.921729961781519,0.0635970489264781,"cg07208172","Non-overlapped","non-sig"
"14429","cg06174704",0.591562204062443,-0.0502218492666273,"cg06174704","Non-overlapped","non-sig"
"14430","cg00713005",0.941731635238748,-0.0439275542341977,"cg00713005","Non-overlapped","non-sig"
"14431","cg02450981",0.796227440353745,-0.127077918900351,"cg02450981","Non-overlapped","non-sig"
"14432","cg08843283",0.899312833740543,0.045880500200602,"cg08843283","Non-overlapped","non-sig"
"14433","cg16379513",0.687008087204312,0.303294760059492,"cg16379513","Non-overlapped","non-sig"
"14434","cg19921279",0.968711250068442,0.0299932402197248,"cg19921279","Non-overlapped","non-sig"
"14435","cg11167537",0.941163107522789,-0.0293198921689242,"cg11167537","Non-overlapped","non-sig"
"14436","cg04093047",0.882514556801545,0.0439577655794136,"cg04093047","Non-overlapped","non-sig"
"14437","cg01555014",0.831220664474743,0.0584831994462574,"cg01555014","Non-overlapped","non-sig"
"14438","cg12064008",0.986688810765385,0.0110093395807761,"cg12064008","Non-overlapped","non-sig"
"14439","cg08859095",0.941139477803899,0.0484581857717629,"cg08859095","Non-overlapped","non-sig"
"14440","cg15061530",0.929084559302465,-0.0419718743484092,"cg15061530","Non-overlapped","non-sig"
"14441","cg21172540",0.857506624063223,-0.0935428246853442,"cg21172540","Non-overlapped","non-sig"
"14442","cg00873050",0.99072125150056,0.0107442244840487,"cg00873050","Non-overlapped","non-sig"
"14443","cg22045990",0.866163870600714,0.059928063422697,"cg22045990","Non-overlapped","non-sig"
"14444","cg10249224",0.959036646916855,0.0297187976081822,"cg10249224","Non-overlapped","non-sig"
"14445","cg21921630",0.933224979346949,0.0209070674826031,"cg21921630","Non-overlapped","non-sig"
"14446","cg06529818",0.959712530478959,0.0367575169896595,"cg06529818","Non-overlapped","non-sig"
"14447","cg04848898",0.940661283271831,-0.0394368119443938,"cg04848898","Non-overlapped","non-sig"
"14448","cg15482893",0.635848946013702,0.093250112678629,"cg15482893","Non-overlapped","non-sig"
"14449","cg13303520",0.877459501822467,-0.0987972478709093,"cg13303520","Non-overlapped","non-sig"
"14450","cg02276490",0.964311011497798,0.0436241069100182,"cg02276490","Non-overlapped","non-sig"
"14451","cg06622968",0.947068879432109,0.0307916714981861,"cg06622968","Non-overlapped","non-sig"
"14452","cg18182038",0.875536394709163,0.106162524101278,"cg18182038","Non-overlapped","non-sig"
"14453","cg04311227",0.868770141712817,0.0411809628768971,"cg04311227","Non-overlapped","non-sig"
"14454","cg05221875",0.78230962717815,0.0628290226268054,"cg05221875","Non-overlapped","non-sig"
"14455","cg06713267",0.673529184510028,-0.146060913216224,"cg06713267","Non-overlapped","non-sig"
"14456","cg04885470",0.644375839479879,0.170628912753806,"cg04885470","Non-overlapped","non-sig"
"14457","cg15654964",0.953426687045384,0.0403348325643409,"cg15654964","Non-overlapped","non-sig"
"14458","cg12659291",0.970909087342298,-0.0311219254870165,"cg12659291","Non-overlapped","non-sig"
"14459","cg08263140",0.933385149010052,0.0504075804924645,"cg08263140","Non-overlapped","non-sig"
"14460","cg01719994",0.753083499744723,-0.118187101649263,"cg01719994","Non-overlapped","non-sig"
"14461","cg01586952",0.996498367459249,-0.00174367383048139,"cg01586952","Non-overlapped","non-sig"
"14462","cg01601760",0.982412989713801,0.0213477749278611,"cg01601760","Non-overlapped","non-sig"
"14463","cg03439662",0.855071964330963,-0.0704853621499398,"cg03439662","Non-overlapped","non-sig"
"14464","cg04718145",0.823239720850517,-0.0759965247743346,"cg04718145","Non-overlapped","non-sig"
"14465","cg21932400",0.978989888924161,-0.0239556980017311,"cg21932400","Non-overlapped","non-sig"
"14466","cg00693837",0.930086549310276,-0.0243505520059196,"cg00693837","Non-overlapped","non-sig"
"14467","cg02906823",0.889606644601504,-0.0917531001843275,"cg02906823","Non-overlapped","non-sig"
"14468","cg06846752",0.785860423524729,-0.181087930721139,"cg06846752","Non-overlapped","non-sig"
"14469","cg10316989",0.790802692805912,-0.130788994870707,"cg10316989","Non-overlapped","non-sig"
"14470","cg09146263",0.901174031828407,0.0604989007634033,"cg09146263","Non-overlapped","non-sig"
"14471","cg16677955",0.924410751039186,-0.0616235662518054,"cg16677955","Non-overlapped","non-sig"
"14472","cg13666729",0.980868276795392,-0.0127267052411557,"cg13666729","Non-overlapped","non-sig"
"14473","cg09768093",0.511775489373505,0.222275505762949,"cg09768093","Non-overlapped","non-sig"
"14474","cg22604123",0.662989220487466,0.134729779478153,"cg22604123","Non-overlapped","non-sig"
"14475","cg22007227",0.352782067743309,0.232992926440715,"cg22007227","Non-overlapped","non-sig"
"14476","cg10201297",0.43470000569695,-0.189937466136126,"cg10201297","Non-overlapped","non-sig"
"14477","cg00987080",0.997084561964181,0.00366457276257251,"cg00987080","Non-overlapped","non-sig"
"14478","cg21003249",0.826942588898862,0.0730358241782663,"cg21003249","Non-overlapped","non-sig"
"14479","cg11619390",0.911086347742166,0.0530325749022886,"cg11619390","Non-overlapped","non-sig"
"14480","cg04484947",0.998013472842594,-0.00366781862642556,"cg04484947","Non-overlapped","non-sig"
"14481","cg20930489",0.521238422594719,0.172357374372463,"cg20930489","Non-overlapped","non-sig"
"14482","cg09352844",0.933216353386874,0.0395764302587511,"cg09352844","Non-overlapped","non-sig"
"14483","cg16124641",0.817956825966342,0.176648470580366,"cg16124641","Non-overlapped","non-sig"
"14484","cg12419176",0.990156774019398,-0.00834125578820165,"cg12419176","Non-overlapped","non-sig"
"14485","cg07019697",0.618339829499542,-0.205289690140675,"cg07019697","Non-overlapped","non-sig"
"14486","cg24438085",0.758298158019602,0.106571624750416,"cg24438085","Non-overlapped","non-sig"
"14487","cg13065299",0.774603405809778,-0.116255062160535,"cg13065299","Non-overlapped","non-sig"
"14488","cg06275808",0.730267482809228,0.111836365361831,"cg06275808","Non-overlapped","non-sig"
"14489","cg10841529",0.883615588983758,0.0839719547067201,"cg10841529","Non-overlapped","non-sig"
"14490","cg00174967",0.978730045846905,-0.0213205941376816,"cg00174967","Non-overlapped","non-sig"
"14491","cg05272157",0.988418989439011,0.0140361543386069,"cg05272157","Non-overlapped","non-sig"
"14492","cg04260867",0.481639179675726,0.134287610279593,"cg04260867","Non-overlapped","non-sig"
"14493","cg25109026",0.906469893314654,-0.0612367491028942,"cg25109026","Non-overlapped","non-sig"
"14494","cg16259859",0.613615955075771,0.121994141670992,"cg16259859","Non-overlapped","non-sig"
"14495","cg19901191",0.993006525410939,-0.00492578029541356,"cg19901191","Non-overlapped","non-sig"
"14496","cg14987295",0.712375503252167,0.118482701564196,"cg14987295","Non-overlapped","non-sig"
"14497","cg24364143",0.938184577265646,0.0339317160024457,"cg24364143","Non-overlapped","non-sig"
"14498","cg23806017",0.606145207268728,-0.231219868450929,"cg23806017","Non-overlapped","non-sig"
"14499","cg09066963",0.928180425700743,0.0608261296735314,"cg09066963","Non-overlapped","non-sig"
"14500","cg22367678",0.945787131086872,0.0488281450019024,"cg22367678","Non-overlapped","non-sig"
"14501","cg11504515",0.989200319161624,0.0156815900584597,"cg11504515","Non-overlapped","non-sig"
"14502","cg11229946",0.50200720394074,-0.309860978777133,"cg11229946","Non-overlapped","non-sig"
"14503","cg16396527",0.205070294853877,0.327883744374286,"cg16396527","Non-overlapped","non-sig"
"14504","cg18758482",0.93605902587433,-0.0230184646655904,"cg18758482","Non-overlapped","non-sig"
"14505","cg05797186",0.919265153035996,-0.0532420871644722,"cg05797186","Non-overlapped","non-sig"
"14506","cg20740619",0.984141154931111,-0.0133109563983314,"cg20740619","Non-overlapped","non-sig"
"14507","cg26131911",0.829697889360242,-0.0711974353383299,"cg26131911","Non-overlapped","non-sig"
"14508","cg13641837",0.804129776499022,0.113157881872778,"cg13641837","Non-overlapped","non-sig"
"14509","cg23016766",0.995718722603492,0.00329567198470117,"cg23016766","Non-overlapped","non-sig"
"14510","cg22857567",0.90966509724025,-0.0402343587536513,"cg22857567","Non-overlapped","non-sig"
"14511","cg09036220",0.920218038276757,-0.0440248073896087,"cg09036220","Non-overlapped","non-sig"
"14512","cg06526778",0.78230962717815,-0.0812172769502007,"cg06526778","Non-overlapped","non-sig"
"14513","cg16148416",0.957458856933922,-0.0247726438930301,"cg16148416","Non-overlapped","non-sig"
"14514","cg04791747",0.803969798723458,-0.141559469323483,"cg04791747","Non-overlapped","non-sig"
"14515","cg22358606",0.995801504165612,0.00368290238092642,"cg22358606","Non-overlapped","non-sig"
"14516","cg10545927",0.72430584674496,-0.110337973462232,"cg10545927","Non-overlapped","non-sig"
"14517","cg18118795",0.176427470924533,0.21524536773549,"cg18118795","Non-overlapped","non-sig"
"14518","cg24463320",0.89504989330633,-0.0808435509617128,"cg24463320","Non-overlapped","non-sig"
"14519","cg25100011",0.801104177016712,-0.142059534091007,"cg25100011","Non-overlapped","non-sig"
"14520","ch.1.1073856R",0.925484952942226,0.0417249014492847,"ch.1.1073856R","Non-overlapped","non-sig"
"14521","cg22350438",0.984141154931111,-0.0146983836604768,"cg22350438","Non-overlapped","non-sig"
"14522","cg05342835",0.678767735983156,-0.177654429012707,"cg05342835","Non-overlapped","non-sig"
"14523","cg17339202",0.842119497699781,-0.280642008732531,"cg17339202","Non-overlapped","non-sig"
"14524","cg24693189",0.882514556801545,0.0302072304467313,"cg24693189","Non-overlapped","non-sig"
"14525","cg11954384",0.885200611402683,0.0690917717618,"cg11954384","Non-overlapped","non-sig"
"14526","cg24872163",0.932245037936812,-0.0332708160818903,"cg24872163","Non-overlapped","non-sig"
"14527","cg19296960",0.941163107522789,-0.0331211602692238,"cg19296960","Non-overlapped","non-sig"
"14528","cg04779013",0.780475815806348,-0.118571846968159,"cg04779013","Non-overlapped","non-sig"
"14529","cg04551500",0.588380040553278,-0.154956891473566,"cg04551500","Non-overlapped","non-sig"
"14530","cg15058557",0.424292048077328,-0.203571623782865,"cg15058557","Non-overlapped","non-sig"
"14531","cg12634957",0.959691866213415,0.0359215556311252,"cg12634957","Non-overlapped","non-sig"
"14532","cg09548241",0.887670802966761,-0.0584792680128507,"cg09548241","Non-overlapped","non-sig"
"14533","cg10993459",0.991314337196222,0.0105701550919951,"cg10993459","Non-overlapped","non-sig"
"14534","cg26150754",0.718177317954092,0.0994271842808306,"cg26150754","Non-overlapped","non-sig"
"14535","cg07191012",0.970671151031493,0.0141916831213056,"cg07191012","Non-overlapped","non-sig"
"14536","cg09767675",0.915698659582648,0.0582273553595754,"cg09767675","Non-overlapped","non-sig"
"14537","cg02273797",0.968624231716173,0.0252304324961868,"cg02273797","Non-overlapped","non-sig"
"14538","cg05711688",0.763531200172814,0.150773079612868,"cg05711688","Non-overlapped","non-sig"
"14539","cg04014002",0.873252894583052,-0.0853376109980858,"cg04014002","Non-overlapped","non-sig"
"14540","cg16728604",0.751862865776114,-0.0446902468077089,"cg16728604","Non-overlapped","non-sig"
"14541","cg02458483",0.758298158019602,-0.0924285601100744,"cg02458483","Non-overlapped","non-sig"
"14542","cg26305881",0.99278228760895,0.00801570207493994,"cg26305881","Non-overlapped","non-sig"
"14543","cg22944360",0.860390526406039,-0.068445849085571,"cg22944360","Non-overlapped","non-sig"
"14544","cg13902189",0.832725708157063,-0.0940887179995046,"cg13902189","Non-overlapped","non-sig"
"14545","cg12301823",0.977234377611831,0.0149650424101799,"cg12301823","Non-overlapped","non-sig"
"14546","cg20611334",0.906141080871687,-0.0248473801396952,"cg20611334","Non-overlapped","non-sig"
"14547","cg25850629",0.899116479979359,-0.0833493106636893,"cg25850629","Non-overlapped","non-sig"
"14548","cg03946707",0.914216654376326,-0.0746694240205675,"cg03946707","Non-overlapped","non-sig"
"14549","cg06746774",0.796656201286426,-0.0378240374451181,"cg06746774","Non-overlapped","non-sig"
"14550","cg00251405",0.993006525410939,0.00590105310981461,"cg00251405","Non-overlapped","non-sig"
"14551","cg17716617",0.924240337727027,0.0530071954540018,"cg17716617","Non-overlapped","non-sig"
"14552","cg24102266",0.82518087045,-0.0750081316071541,"cg24102266","Non-overlapped","non-sig"
"14553","cg05639679",0.93167841522496,-0.0582319246229984,"cg05639679","Non-overlapped","non-sig"
"14554","cg04147049",0.98208705324444,-0.0119647310174484,"cg04147049","Non-overlapped","non-sig"
"14555","cg11197101",0.913807912167604,-0.111724454300038,"cg11197101","Non-overlapped","non-sig"
"14556","cg05590196",0.775011767693349,-0.091178892887732,"cg05590196","Non-overlapped","non-sig"
"14557","cg05710142",0.904677596921366,0.0288456468688437,"cg05710142","Non-overlapped","non-sig"
"14558","cg22048405",0.443050937840915,-0.209292852005627,"cg22048405","Non-overlapped","non-sig"
"14559","cg16007395",0.936264277258479,0.0539031722414855,"cg16007395","Non-overlapped","non-sig"
"14560","cg17327404",0.990039368725203,-0.0073235653428804,"cg17327404","Non-overlapped","non-sig"
"14561","cg23097296",0.754613738747979,0.105793089550003,"cg23097296","Non-overlapped","non-sig"
"14562","cg06786238",0.774372999498371,0.152173501751698,"cg06786238","Non-overlapped","non-sig"
"14563","cg21167532",0.818259546412185,-0.0269249497704258,"cg21167532","Non-overlapped","non-sig"
"14564","cg12478578",0.973977710092524,0.0279788743827629,"cg12478578","Non-overlapped","non-sig"
"14565","cg09804503",0.981986488933801,-0.0156043673177547,"cg09804503","Non-overlapped","non-sig"
"14566","cg04892182",0.859398411000751,0.114975841646384,"cg04892182","Non-overlapped","non-sig"
"14567","cg19262476",0.960850972232317,0.0292193954043202,"cg19262476","Non-overlapped","non-sig"
"14568","cg04902474",0.61256989801527,0.0808905956232609,"cg04902474","Non-overlapped","non-sig"
"14569","cg13629162",0.78230962717815,-0.116183116795278,"cg13629162","Non-overlapped","non-sig"
"14570","cg05695699",0.78230962717815,0.1487996469313,"cg05695699","Non-overlapped","non-sig"
"14571","cg00423597",0.977467297897213,0.00593080462897149,"cg00423597","Non-overlapped","non-sig"
"14572","cg09167705",0.99018444898222,0.00738136533387161,"cg09167705","Non-overlapped","non-sig"
"14573","cg00528191",0.6079212988628,-0.219091512573998,"cg00528191","Non-overlapped","non-sig"
"14574","cg25146042",0.818122257373475,-0.0836149206168664,"cg25146042","Non-overlapped","non-sig"
"14575","cg13898557",0.723446811663327,-0.167117947248,"cg13898557","Non-overlapped","non-sig"
"14576","cg26514080",0.777493272516029,-0.129420974889472,"cg26514080","Non-overlapped","non-sig"
"14577","cg09142608",0.773747317216127,0.195901398073688,"cg09142608","Non-overlapped","non-sig"
"14578","cg17880604",0.816994193545104,0.108594156117543,"cg17880604","Non-overlapped","non-sig"
"14579","cg23925199",0.976061709035282,0.00770128920985615,"cg23925199","Non-overlapped","non-sig"
"14580","ch.1.1078655R",0.817956825966342,0.146313725342014,"ch.1.1078655R","Non-overlapped","non-sig"
"14581","cg06818435",0.944469117367608,0.0416968067400531,"cg06818435","Non-overlapped","non-sig"
"14582","cg04234170",0.873252894583052,-0.0809054131840406,"cg04234170","Non-overlapped","non-sig"
"14583","cg04360557",0.909496646385811,-0.0639991095317566,"cg04360557","Non-overlapped","non-sig"
"14584","cg00959725",0.991448642229552,-0.0067272044772707,"cg00959725","Non-overlapped","non-sig"
"14585","cg05136099",0.889362014461409,-0.0487961153824699,"cg05136099","Non-overlapped","non-sig"
"14586","cg25153669",0.959691866213415,-0.0288917970904726,"cg25153669","Non-overlapped","non-sig"
"14587","cg24310460",0.981219425680766,-0.0141465284170493,"cg24310460","Non-overlapped","non-sig"
"14588","cg09755102",0.946574515697498,-0.0620444770803558,"cg09755102","Non-overlapped","non-sig"
"14589","cg06368569",0.703144793068757,-0.118458401760339,"cg06368569","Non-overlapped","non-sig"
"14590","cg26430083",0.973208096610084,0.0146573917428094,"cg26430083","Non-overlapped","non-sig"
"14591","cg02504327",0.589426721034989,-0.199694434174972,"cg02504327","Non-overlapped","non-sig"
"14592","cg26816552",0.983960074185116,-0.0103217851106368,"cg26816552","Non-overlapped","non-sig"
"14593","cg06635431",0.69264139734464,-0.0969155875289057,"cg06635431","Non-overlapped","non-sig"
"14594","cg14831266",0.871622183183709,0.0540635652629004,"cg14831266","Non-overlapped","non-sig"
"14595","cg23150609",0.954716177354474,0.0286251032965795,"cg23150609","Non-overlapped","non-sig"
"14596","cg01792532",0.900972637115689,-0.0400223015581258,"cg01792532","Non-overlapped","non-sig"
"14597","cg09856869",0.871506446700402,0.0488888195323821,"cg09856869","Non-overlapped","non-sig"
"14598","cg12646952",0.907178577072397,-0.0840637162427059,"cg12646952","Non-overlapped","non-sig"
"14599","ch.1.1079286F",0.962998614738975,-0.0414313752263724,"ch.1.1079286F","Non-overlapped","non-sig"
"14600","cg25368083",0.655471651472745,0.219928799350431,"cg25368083","Non-overlapped","non-sig"
"14601","cg04167280",0.88971780670803,-0.0644985288468587,"cg04167280","Non-overlapped","non-sig"
"14602","cg03976754",0.817956825966342,-0.113024931464284,"cg03976754","Non-overlapped","non-sig"
"14603","cg12134798",0.972050621872983,-0.0266020960129554,"cg12134798","Non-overlapped","non-sig"
"14604","cg25870263",0.919729793040548,-0.0260818443044848,"cg25870263","Non-overlapped","non-sig"
"14605","cg00668227",0.754836798625978,-0.126989776172935,"cg00668227","Non-overlapped","non-sig"
"14606","cg27511208",0.862222936597908,0.0659728094293113,"cg27511208","Non-overlapped","non-sig"
"14607","cg17470061",0.692501548023346,-0.14508752082221,"cg17470061","Non-overlapped","non-sig"
"14608","cg20951444",0.566611089317793,-0.11255070627601,"cg20951444","Non-overlapped","non-sig"
"14609","cg25364822",0.865885159986833,-0.0867721283977129,"cg25364822","Non-overlapped","non-sig"
"14610","cg15125626",0.950644268657229,0.0559593386230757,"cg15125626","Non-overlapped","non-sig"
"14611","cg09510416",0.79522796004747,0.0870668297985591,"cg09510416","Non-overlapped","non-sig"
"14612","cg00912746",0.908425074984171,0.178474843119592,"cg00912746","Non-overlapped","non-sig"
"14613","cg12140975",0.839362398147583,-0.116081172654454,"cg12140975","Non-overlapped","non-sig"
"14614","cg11524235",0.941731635238748,0.0380758496177196,"cg11524235","Non-overlapped","non-sig"
"14615","cg24417499",0.844415934993307,-0.0944655773444223,"cg24417499","Non-overlapped","non-sig"
"14616","cg21604358",0.562221174073283,0.223025384545583,"cg21604358","Non-overlapped","non-sig"
"14617","cg14119350",0.862069291096147,-0.0621507475397259,"cg14119350","Non-overlapped","non-sig"
"14618","cg11189532",0.950860497893009,-0.0340104400271456,"cg11189532","Non-overlapped","non-sig"
"14619","cg13306164",0.607957866022105,0.143398854313242,"cg13306164","Non-overlapped","non-sig"
"14620","cg19830541",0.906907368708426,0.0373852871559456,"cg19830541","Non-overlapped","non-sig"
"14621","cg13870776",0.849702476913157,0.0743299908082279,"cg13870776","Non-overlapped","non-sig"
"14622","cg26524353",0.762581204520964,0.194790208398618,"cg26524353","Non-overlapped","non-sig"
"14623","cg03107920",0.835212594620909,0.0559744916131636,"cg03107920","Non-overlapped","non-sig"
"14624","cg00026546",0.960683912258157,-0.0315195933222363,"cg00026546","Non-overlapped","non-sig"
"14625","cg00712409",0.983049371746137,-0.019116661471027,"cg00712409","Non-overlapped","non-sig"
"14626","cg22354583",0.872651889671963,0.0434270837890349,"cg22354583","Non-overlapped","non-sig"
"14627","cg02631838",0.965379441026214,0.0459258145369975,"cg02631838","Non-overlapped","non-sig"
"14628","cg05660436",0.882825046337376,0.0629416708449927,"cg05660436","Non-overlapped","non-sig"
"14629","cg09871079",0.845092497048204,0.0846155041064457,"cg09871079","Non-overlapped","non-sig"
"14630","cg22021322",0.839733614915388,0.0634416110846451,"cg22021322","Non-overlapped","non-sig"
"14631","cg15999547",0.974621043790482,-0.0184671550968749,"cg15999547","Non-overlapped","non-sig"
"14632","cg27515201",0.249138540890018,-0.188349803486936,"cg27515201","Non-overlapped","non-sig"
"14633","cg00040067",0.79767712274085,-0.195865835160383,"cg00040067","Non-overlapped","non-sig"
"14634","cg15626665",0.601498702294951,0.0934589859501446,"cg15626665","Non-overlapped","non-sig"
"14635","cg17832212",0.923105688939565,-0.0313526442808643,"cg17832212","Non-overlapped","non-sig"
"14636","cg13920521",0.715223529028532,-0.134773137857705,"cg13920521","Non-overlapped","non-sig"
"14637","cg06179485",0.995801504165612,0.0036231387217044,"cg06179485","Non-overlapped","non-sig"
"14638","cg12598340",0.951947608995705,-0.0448340503617029,"cg12598340","Non-overlapped","non-sig"
"14639","cg25745861",0.63150220891495,0.234103561276906,"cg25745861","Non-overlapped","non-sig"
"14640","cg17001032",0.61139938278294,0.126855245688626,"cg17001032","Non-overlapped","non-sig"
"14641","cg03340318",0.865484012733242,0.100587570022966,"cg03340318","Non-overlapped","non-sig"
"14642","cg22166728",0.932245037936812,-0.0410523999597104,"cg22166728","Non-overlapped","non-sig"
"14643","cg26117025",0.931133580528609,-0.0465812991817616,"cg26117025","Non-overlapped","non-sig"
"14644","cg16019005",0.960125634358892,-0.0220313907157496,"cg16019005","Non-overlapped","non-sig"
"14645","cg07318867",0.942142307291097,-0.0236215812345026,"cg07318867","Non-overlapped","non-sig"
"14646","cg08248611",0.82518087045,-0.0612442424435171,"cg08248611","Non-overlapped","non-sig"
"14647","cg26266099",0.950233946827642,0.0211195617190194,"cg26266099","Non-overlapped","non-sig"
"14648","cg25223191",0.986562783296379,-0.00685139057116961,"cg25223191","Non-overlapped","non-sig"
"14649","cg22163472",0.591955728663805,-0.194953117505122,"cg22163472","Non-overlapped","non-sig"
"14650","cg26406441",0.842231495262097,0.11728871324872,"cg26406441","Non-overlapped","non-sig"
"14651","cg09665311",0.907664459165126,-0.0694729335656407,"cg09665311","Non-overlapped","non-sig"
"14652","cg27287498",0.808273929352656,0.0957624989684048,"cg27287498","Non-overlapped","non-sig"
"14653","cg12731353",0.831220664474743,-0.0730371462828276,"cg12731353","Non-overlapped","non-sig"
"14654","cg18830459",0.801259253441072,0.0833014926029102,"cg18830459","Non-overlapped","non-sig"
"14655","cg14834760",0.792753118236089,0.0821820211692045,"cg14834760","Non-overlapped","non-sig"
